customer_id,age,gender,country,subscription_type,monthly_charges,tenure_months,num_profiles,device,payment_method,autopay_enabled,watch_hours_per_week,favorite_genre,avg_rating_given,support_tickets_raised,last_login_days_ago,promo_used,churn
CUST100230,23,Male,USA,Basic,197,1,3,Mobile,Debit Card,No,0.0,Thriller,4.1,0,20,No,No
CUST100231,70,Male,Japan,Basic,207,56,2,Smart TV,PayPal,Yes,52.5,Horror,1.5,1,23,Yes,No
CUST100232,67,Female,USA,Standard,498,33,4,Smart TV,UPI,No,11.5,Romance,3.8,1,63,Yes,No
CUST100233,40,Male,Mexico,Standard,492,40,2,Mobile,UPI,Yes,2.2,Thriller,4.6,0,39,No,No
CUST100234,37,Male,Mexico,Premium,648,11,1,Smart TV,Debit Card,Yes,9.2,Thriller,1.7,0,73,No,No
CUST100235,51,Male,USA,Premium,646,50,2,Smart TV,PayPal,Yes,2.8,Documentary,4.4,4,51,No,Yes
CUST100236,74,Male,India,Standard,501,24,5,Tablet,UPI,No,0.7,Drama,1.5,0,3,No,No
CUST100237,45,Male,Brazil,Basic,195,10,2,Gaming Console,Credit Card,Yes,4.4,Horror,3.3,0,2,Yes,No
CUST100238,13,Male,USA,Premium,645,44,1,Tablet,Net Banking,No,7.6,Comedy,2.4,1,12,Yes,No
CUST100239,69,Female,Australia,Premium,642,52,2,Smart TV,UPI,Yes,0.8,Documentary,2.9,1,20,No,No
CUST100240,39,Female,UK,Premium,653,23,1,Tablet,UPI,Yes,5.8,Drama,2.2,2,7,No,No
CUST100241,74,Female,UK,Basic,200,16,4,Smart TV,PayPal,Yes,5.8,Action,2.0,1,72,Yes,No
CUST100242,69,Male,Australia,Premium,654,37,2,Mobile,UPI,Yes,7.9,Thriller,4.0,0,0,No,No
CUST100243,64,Female,USA,Basic,194,16,1,Mobile,Credit Card,Yes,2.2,Anime,1.9,1,13,Yes,No
CUST100244,25,Male,UK,Standard,497,56,4,Mobile,UPI,No,0.2,Thriller,2.6,0,75,No,No
CUST100245,53,Male,USA,Premium,641,44,5,Gaming Console,PayPal,Yes,3.1,Comedy,2.1,0,35,No,No
CUST100246,15,Female,USA,Basic,196,31,3,Smart TV,UPI,Yes,4.1,Action,2.0,1,21,No,No
CUST100247,51,Male,Canada,Premium,645,6,1,Mobile,Net Banking,Yes,8.1,Drama,3.5,0,35,No,No
CUST100248,18,Male,Australia,Basic,192,30,5,Smart TV,Credit Card,No,21.3,Horror,1.2,2,44,Yes,No
CUST100249,20,Female,USA,Premium,651,37,4,Tablet,Debit Card,Yes,1.8,Horror,4.2,2,15,No,No
CUST100250,39,Female,Canada,Basic,207,1,5,Mobile,UPI,No,9.3,Action,3.2,0,10,No,No
CUST100251,21,Female,Germany,Premium,645,51,2,Laptop,UPI,Yes,0.8,Action,4.3,0,66,No,Yes
CUST100252,74,Female,USA,Basic,198,42,3,Laptop,Debit Card,Yes,1.7,Comedy,1.9,1,24,No,No
CUST100253,49,Other,USA,Standard,500,25,1,Laptop,PayPal,No,5.7,Drama,3.8,1,89,No,Yes
CUST100254,45,Male,France,Standard,491,46,4,Mobile,Credit Card,No,9.9,Comedy,2.7,0,66,No,No
CUST100255,63,Male,Brazil,Standard,500,57,3,Smart TV,Credit Card,Yes,15.6,Drama,1.3,0,83,Yes,No
CUST100256,54,Male,Canada,Basic,207,21,4,Mobile,Net Banking,Yes,10.9,Documentary,4.0,0,30,No,No
CUST100257,56,Male,Germany,Standard,503,35,5,Gaming Console,Debit Card,No,0.1,Horror,4.0,0,64,Yes,No
CUST100258,36,Male,India,Basic,196,38,4,Laptop,Net Banking,No,9.2,Documentary,2.1,0,89,Yes,No
CUST100259,27,Female,Germany,Standard,500,5,4,Smart TV,Debit Card,Yes,13.9,Anime,4.7,0,88,No,No
CUST100260,71,Female,UK,Basic,208,49,5,Smart TV,Credit Card,Yes,6.0,Thriller,4.1,1,10,No,No
CUST100261,66,Female,Canada,Premium,644,50,5,Mobile,PayPal,Yes,27.0,Comedy,2.2,0,79,No,Yes
CUST100262,44,Male,USA,Basic,198,12,3,Laptop,PayPal,Yes,0.0,Documentary,2.0,0,83,No,No
CUST100263,44,Female,India,Basic,190,5,1,Smart TV,UPI,Yes,13.7,Horror,2.8,0,37,Yes,No
CUST100264,36,Female,India,Basic,201,9,5,Laptop,Credit Card,Yes,3.3,Anime,2.2,1,1,No,No
CUST100265,53,Female,Japan,Standard,495,44,3,Tablet,UPI,No,8.4,Romance,1.9,0,53,No,No
CUST100266,64,Male,USA,Basic,196,52,4,Mobile,Credit Card,Yes,9.5,Horror,2.6,1,6,Yes,No
CUST100267,61,Female,UK,Standard,504,9,4,Smart TV,PayPal,Yes,2.9,Horror,1.1,0,48,Yes,No
CUST100268,74,Male,India,Premium,649,35,2,Tablet,Debit Card,Yes,43.1,Action,2.6,1,39,Yes,No
CUST100269,61,Male,India,Standard,492,1,5,Mobile,PayPal,Yes,0.9,Action,1.9,0,44,No,No
CUST100270,70,Male,Brazil,Standard,505,54,3,Mobile,Debit Card,Yes,1.4,Documentary,2.1,0,53,No,No
CUST100271,64,Female,Canada,Basic,204,47,3,Mobile,UPI,Yes,17.8,Comedy,1.3,0,88,No,No
CUST100272,24,Female,UK,Standard,507,10,1,Mobile,PayPal,Yes,1.0,Thriller,3.4,2,60,No,Yes
CUST100273,74,Male,USA,Basic,199,46,3,Laptop,Credit Card,Yes,3.8,Anime,2.9,0,3,Yes,No
CUST100274,51,Male,Brazil,Premium,645,39,5,Mobile,PayPal,No,10.6,Action,4.0,2,33,Yes,No
CUST100275,14,Male,India,Basic,201,36,3,Smart TV,Credit Card,Yes,12.5,Thriller,4.9,1,88,Yes,Yes
CUST100276,15,Male,India,Standard,507,58,2,Laptop,Debit Card,No,24.8,Action,1.5,0,7,No,No
CUST100277,61,Male,UK,Standard,505,37,4,Smart TV,UPI,Yes,12.5,Anime,2.1,0,31,No,No
CUST100278,49,Male,USA,Premium,651,52,4,Smart TV,Net Banking,No,14.9,Drama,3.7,1,17,Yes,No
CUST100279,61,Female,USA,Basic,200,48,3,Laptop,Credit Card,Yes,23.9,Horror,1.9,0,39,No,No
CUST100280,68,Male,Germany,Standard,495,35,3,Tablet,UPI,Yes,6.5,Documentary,1.1,1,74,No,No
CUST100281,29,Male,Germany,Basic,189,17,3,Smart TV,UPI,No,3.4,Comedy,1.4,0,55,Yes,Yes
CUST100282,71,Male,Australia,Standard,489,13,3,Smart TV,Debit Card,Yes,11.5,Action,2.7,1,36,No,No
CUST100283,61,Female,USA,Premium,658,6,2,Laptop,Debit Card,Yes,1.4,Documentary,2.7,0,54,Yes,No
CUST100284,14,Female,India,Standard,502,58,5,Mobile,UPI,Yes,0.6,Thriller,4.9,1,35,No,No
CUST100285,14,Female,USA,Standard,503,37,2,Mobile,Credit Card,Yes,12.3,Comedy,2.9,1,9,Yes,No
CUST100286,40,Male,Japan,Premium,649,48,2,Smart TV,UPI,Yes,24.1,Comedy,3.7,1,69,Yes,No
CUST100287,66,Female,Canada,Standard,497,32,2,Smart TV,PayPal,Yes,4.7,Documentary,3.0,0,79,No,No
CUST100288,35,Male,Brazil,Standard,505,11,4,Laptop,PayPal,No,1.4,Documentary,2.1,0,88,No,Yes
CUST100289,49,Female,India,Standard,492,17,2,Mobile,Debit Card,Yes,5.5,Anime,1.4,0,62,Yes,No
CUST100290,44,Female,UK,Standard,508,5,3,Tablet,UPI,Yes,4.0,Documentary,4.4,0,33,No,No
CUST100291,45,Female,India,Basic,207,6,2,Mobile,Credit Card,Yes,3.7,Drama,1.6,1,71,Yes,No
CUST100292,13,Female,Canada,Premium,645,10,3,Mobile,UPI,Yes,7.9,Drama,1.4,0,16,No,No
CUST100293,31,Female,France,Standard,489,53,5,Tablet,Net Banking,Yes,1.5,Comedy,1.9,0,60,Yes,No
CUST100294,74,Male,Japan,Basic,197,33,4,Smart TV,Debit Card,Yes,3.8,Horror,1.0,0,77,Yes,No
CUST100295,14,Female,Canada,Premium,651,30,5,Mobile,UPI,No,16.2,Documentary,1.3,0,17,Yes,No
CUST100296,65,Male,UK,Standard,490,21,5,Smart TV,PayPal,Yes,10.5,Romance,3.5,0,60,Yes,No
CUST100297,56,Female,France,Basic,190,42,4,Mobile,UPI,Yes,0.5,Romance,2.0,0,35,No,No
CUST100298,38,Male,Germany,Standard,503,17,3,Smart TV,Debit Card,Yes,5.8,Drama,2.4,0,84,Yes,No
CUST100299,44,Male,India,Premium,655,27,3,Smart TV,Credit Card,Yes,0.8,Comedy,4.3,1,52,No,Yes
CUST100300,18,Male,UK,Premium,651,3,3,Tablet,UPI,Yes,25.3,Action,4.1,0,32,No,No
CUST100301,44,Male,USA,Premium,645,60,4,Mobile,Debit Card,Yes,2.2,Horror,3.0,0,22,No,No
CUST100302,67,Female,UK,Premium,647,29,2,Tablet,UPI,No,21.6,Anime,3.5,0,63,Yes,No
CUST100303,16,Female,UK,Basic,200,2,1,Mobile,Debit Card,No,14.4,Horror,1.3,1,37,No,Yes
CUST100304,67,Male,Canada,Standard,491,29,2,Mobile,PayPal,Yes,6.4,Romance,4.0,1,68,Yes,No
CUST100305,23,Male,USA,Premium,653,49,2,Smart TV,Credit Card,No,3.3,Documentary,3.1,2,78,No,No
CUST100306,68,Female,India,Standard,495,36,5,Mobile,Debit Card,No,15.6,Drama,3.3,0,29,No,No
CUST100307,71,Male,UK,Standard,489,34,1,Mobile,UPI,Yes,1.3,Comedy,3.7,1,15,No,Yes
CUST100308,29,Female,Mexico,Standard,502,37,3,Smart TV,Credit Card,Yes,1.6,Documentary,3.0,0,53,No,No
CUST100309,50,Female,Germany,Standard,507,42,2,Laptop,UPI,Yes,2.0,Comedy,3.1,2,58,No,Yes
CUST100310,36,Female,USA,Premium,654,1,4,Smart TV,Debit Card,Yes,7.3,Action,3.0,2,5,No,No
CUST100311,17,Female,France,Standard,498,60,2,Mobile,Credit Card,No,3.0,Romance,3.0,1,4,No,No
CUST100312,64,Male,France,Standard,489,26,3,Mobile,Credit Card,Yes,36.2,Comedy,4.0,0,88,Yes,No
CUST100313,46,Female,India,Premium,643,1,2,Gaming Console,Debit Card,Yes,1.7,Anime,2.7,1,0,No,No
CUST100314,18,Male,India,Standard,491,59,5,Smart TV,Net Banking,Yes,13.1,Anime,1.0,1,13,Yes,No
CUST100315,34,Male,Brazil,Basic,205,58,5,Mobile,Credit Card,No,0.8,Comedy,3.4,0,82,No,No
CUST100316,23,Female,Australia,Standard,506,4,2,Mobile,Net Banking,Yes,3.5,Action,4.8,1,30,No,No
CUST100317,60,Male,Japan,Premium,657,39,5,Smart TV,Debit Card,Yes,2.2,Thriller,2.0,0,50,No,No
CUST100318,28,Female,Mexico,Premium,656,14,4,Mobile,UPI,Yes,30.1,Anime,4.3,2,78,No,No
CUST100319,45,Female,Germany,Premium,654,46,1,Smart TV,UPI,Yes,0.2,Documentary,2.8,2,18,Yes,No
CUST100320,21,Female,Canada,Standard,490,18,2,Smart TV,Net Banking,Yes,10.2,Action,3.6,1,31,No,No
CUST100321,72,Female,India,Basic,203,34,4,Smart TV,PayPal,Yes,2.3,Anime,4.6,1,56,No,No
CUST100322,71,Male,USA,Premium,651,1,4,Laptop,Net Banking,Yes,13.3,Romance,4.1,0,30,No,No
CUST100323,18,Male,UK,Premium,651,53,4,Smart TV,PayPal,No,3.0,Action,4.5,0,57,No,Yes
CUST100324,28,Female,Germany,Basic,204,22,3,Mobile,Debit Card,Yes,1.7,Horror,1.0,0,25,No,No
CUST100325,41,Male,Canada,Basic,196,16,2,Smart TV,Net Banking,Yes,9.4,Romance,1.7,0,47,Yes,No
CUST100326,15,Female,Brazil,Premium,649,22,2,Smart TV,Net Banking,Yes,2.4,Horror,2.7,0,40,No,Yes
CUST100327,32,Female,USA,Premium,646,50,2,Smart TV,Credit Card,Yes,5.3,Documentary,4.4,0,24,Yes,No
CUST100328,72,Female,Canada,Premium,648,16,1,Mobile,Net Banking,Yes,1.1,Romance,4.4,0,46,Yes,No
CUST100329,71,Male,India,Premium,639,28,4,Smart TV,UPI,Yes,10.3,Comedy,1.7,0,53,No,No
CUST100330,48,Male,USA,Standard,500,28,2,Smart TV,Net Banking,Yes,4.2,Drama,1.6,1,56,No,No
CUST100331,31,Male,Brazil,Standard,497,55,5,Laptop,Net Banking,Yes,1.2,Documentary,4.3,0,71,Yes,Yes
CUST100332,38,Male,Brazil,Standard,493,22,3,Mobile,Net Banking,Yes,10.8,Horror,3.2,1,60,Yes,No
CUST100333,15,Female,Japan,Basic,197,56,1,Smart TV,Net Banking,Yes,0.9,Action,3.5,0,3,No,No
CUST100334,31,Male,USA,Standard,504,6,3,Mobile,Credit Card,No,6.8,Comedy,4.2,0,30,No,No
CUST100335,32,Male,UK,Standard,506,25,4,Smart TV,Credit Card,Yes,7.5,Romance,1.8,2,66,Yes,No
CUST100336,44,Male,USA,Standard,496,42,5,Mobile,Credit Card,Yes,21.3,Thriller,1.5,1,40,No,No
CUST100337,19,Female,UK,Standard,499,2,4,Smart TV,Credit Card,Yes,1.3,Comedy,4.4,0,25,No,No
CUST100338,64,Female,Mexico,Standard,508,7,2,Smart TV,Debit Card,No,8.5,Drama,1.4,0,67,No,No
CUST100339,53,Male,Brazil,Basic,207,53,3,Smart TV,UPI,Yes,3.8,Comedy,1.4,1,65,No,Yes
CUST100340,45,Male,Mexico,Basic,192,17,5,Smart TV,Debit Card,Yes,4.1,Anime,2.1,2,18,No,No
CUST100341,52,Male,India,Basic,208,35,3,Laptop,PayPal,Yes,5.6,Drama,2.3,2,86,No,No
CUST100342,51,Male,Mexico,Basic,198,20,1,Smart TV,PayPal,Yes,2.1,Thriller,2.0,0,24,No,No
CUST100343,30,Female,India,Premium,651,44,5,Smart TV,UPI,No,4.9,Thriller,4.0,2,46,No,No
CUST100344,52,Female,Mexico,Basic,208,2,1,Mobile,UPI,Yes,9.3,Comedy,4.9,0,70,No,No
CUST100345,13,Male,USA,Basic,202,7,5,Mobile,Debit Card,Yes,4.9,Documentary,1.8,2,7,No,No
CUST100346,23,Male,USA,Standard,490,32,2,Smart TV,Credit Card,Yes,0.3,Documentary,4.1,1,2,No,Yes
CUST100347,40,Other,UK,Standard,492,49,3,Smart TV,UPI,Yes,2.4,Documentary,1.2,0,86,No,No
CUST100348,69,Male,France,Basic,195,19,3,Smart TV,PayPal,No,3.5,Romance,1.5,0,32,No,No
CUST100349,37,Female,India,Premium,657,12,4,Smart TV,UPI,No,3.5,Romance,3.1,0,27,Yes,No
CUST100350,62,Male,USA,Premium,655,9,5,Smart TV,PayPal,No,0.7,Thriller,5.0,1,21,Yes,No
CUST100351,35,Female,Mexico,Basic,204,27,5,Smart TV,Debit Card,Yes,4.8,Anime,4.8,0,29,No,No
CUST100352,43,Male,USA,Basic,201,14,1,Laptop,Credit Card,No,9.4,Drama,1.4,0,46,No,No
CUST100353,42,Female,India,Premium,656,2,5,Gaming Console,PayPal,No,0.4,Romance,2.0,0,35,No,Yes
CUST100354,54,Other,UK,Premium,650,21,3,Mobile,Credit Card,No,11.1,Romance,4.8,1,58,No,Yes
CUST100355,47,Male,USA,Standard,489,4,5,Mobile,UPI,No,24.8,Action,1.6,0,13,No,No
CUST100356,19,Male,France,Basic,203,60,4,Laptop,PayPal,Yes,0.1,Comedy,4.0,1,72,Yes,Yes
CUST100357,72,Male,Brazil,Standard,491,51,4,Mobile,Credit Card,Yes,1.7,Romance,1.0,1,85,No,No
CUST100358,28,Male,UK,Standard,494,21,3,Laptop,UPI,Yes,6.3,Romance,3.5,0,13,No,No
CUST100359,38,Male,Japan,Basic,202,48,3,Mobile,UPI,No,2.0,Drama,3.0,0,78,Yes,Yes
CUST100360,60,Male,UK,Standard,494,22,3,Mobile,PayPal,Yes,11.6,Action,2.9,1,55,Yes,No
CUST100361,69,Female,India,Standard,489,49,5,Smart TV,Credit Card,Yes,3.0,Thriller,4.3,0,23,No,No
CUST100362,64,Male,USA,Basic,208,2,5,Mobile,PayPal,Yes,2.8,Action,1.3,1,48,No,No
CUST100363,72,Male,UK,Premium,644,17,2,Smart TV,Credit Card,Yes,0.0,Anime,2.5,0,42,No,No
CUST100364,61,Female,India,Premium,646,19,1,Smart TV,UPI,Yes,2.5,Thriller,2.8,1,2,No,No
CUST100365,14,Male,France,Basic,203,40,5,Smart TV,Debit Card,Yes,2.0,Thriller,1.5,2,22,No,No
CUST100366,13,Female,Brazil,Premium,652,24,2,Mobile,Credit Card,Yes,3.4,Romance,1.3,4,19,Yes,No
CUST100367,60,Male,USA,Basic,204,20,2,Mobile,Debit Card,No,1.3,Romance,1.7,2,14,Yes,Yes
CUST100368,74,Female,Canada,Premium,658,38,4,Tablet,Credit Card,No,7.2,Romance,2.0,1,42,No,No
CUST100369,24,Female,Brazil,Basic,204,12,5,Smart TV,Debit Card,Yes,2.2,Drama,4.9,2,79,No,No
CUST100370,17,Female,France,Basic,207,25,2,Smart TV,Credit Card,Yes,14.3,Documentary,2.9,0,70,No,No
CUST100371,49,Other,Mexico,Standard,489,23,4,Tablet,Net Banking,No,2.7,Anime,3.0,0,32,No,Yes
CUST100372,44,Male,UK,Standard,492,50,1,Tablet,Credit Card,No,1.9,Documentary,3.8,2,54,No,No
CUST100373,71,Other,Australia,Premium,648,59,4,Mobile,Net Banking,Yes,0.5,Drama,3.7,1,82,Yes,Yes
CUST100374,67,Male,Canada,Standard,508,34,1,Smart TV,Net Banking,Yes,10.8,Horror,3.0,0,81,Yes,Yes
CUST100375,21,Male,Canada,Basic,206,32,3,Mobile,UPI,Yes,5.7,Comedy,2.4,1,40,No,Yes
CUST100376,53,Male,India,Standard,490,51,3,Smart TV,UPI,Yes,1.0,Thriller,2.3,0,17,No,No
CUST100377,47,Female,India,Standard,492,24,4,Tablet,Debit Card,No,2.0,Comedy,1.2,1,2,No,No
CUST100378,31,Male,Canada,Basic,203,42,3,Laptop,Net Banking,Yes,53.3,Anime,4.6,1,2,No,No
CUST100379,60,Female,USA,Standard,492,25,5,Smart TV,UPI,Yes,13.1,Thriller,4.1,2,15,No,No
CUST100380,28,Female,India,Premium,654,3,4,Tablet,Net Banking,Yes,3.4,Romance,3.5,0,42,Yes,No
CUST100381,15,Female,Brazil,Premium,653,25,2,Mobile,Debit Card,Yes,6.3,Thriller,2.6,1,22,No,No
CUST100382,32,Female,India,Premium,656,28,5,Gaming Console,Net Banking,Yes,4.3,Horror,3.3,0,86,No,No
CUST100383,36,Male,Canada,Basic,195,12,4,Gaming Console,Debit Card,Yes,0.3,Romance,2.9,0,14,No,No
CUST100384,66,Male,Canada,Standard,503,26,1,Smart TV,Net Banking,Yes,12.1,Documentary,2.1,4,72,No,Yes
CUST100385,68,Male,Japan,Standard,499,48,3,Smart TV,Credit Card,Yes,10.1,Horror,2.2,1,57,No,No
CUST100386,45,Male,UK,Standard,507,44,3,Mobile,UPI,No,4.2,Anime,4.5,0,39,Yes,No
CUST100387,36,Male,India,Standard,496,8,3,Gaming Console,UPI,Yes,15.0,Documentary,3.5,0,37,No,No
CUST100388,64,Male,Canada,Premium,639,5,4,Gaming Console,UPI,Yes,6.1,Thriller,1.0,0,81,No,No
CUST100389,23,Male,Mexico,Standard,491,11,5,Mobile,Debit Card,Yes,0.5,Anime,2.3,1,5,No,No
CUST100390,61,Other,Japan,Premium,643,42,1,Smart TV,UPI,Yes,2.4,Anime,2.4,0,45,No,No
CUST100391,20,Female,UK,Premium,656,35,3,Smart TV,Credit Card,Yes,5.0,Romance,3.8,1,5,No,No
CUST100392,48,Male,USA,Premium,650,27,5,Laptop,UPI,Yes,0.9,Documentary,3.8,0,84,No,No
CUST100393,50,Female,France,Premium,650,55,2,Mobile,UPI,No,6.8,Documentary,2.9,1,19,No,No
CUST100394,52,Male,India,Standard,507,41,2,Mobile,Debit Card,Yes,1.0,Romance,4.8,1,18,Yes,No
CUST100395,32,Male,Germany,Basic,197,44,1,Mobile,PayPal,No,1.8,Horror,4.5,0,13,No,No
CUST100396,74,Female,USA,Standard,499,38,3,Laptop,Credit Card,Yes,18.0,Horror,4.5,1,64,No,No
CUST100397,47,Female,India,Basic,205,19,2,Tablet,Credit Card,Yes,60.0,Action,2.4,0,28,No,No
CUST100398,60,Male,USA,Standard,504,48,5,Smart TV,UPI,Yes,6.4,Anime,2.7,0,30,No,No
CUST100399,74,Other,USA,Standard,492,53,5,Smart TV,Net Banking,No,7.7,Anime,2.7,0,24,No,No
CUST100400,37,Female,Brazil,Standard,498,55,2,Laptop,UPI,Yes,12.8,Action,2.8,0,70,Yes,No
CUST100401,47,Female,France,Premium,653,56,3,Tablet,PayPal,No,9.5,Romance,4.6,0,45,Yes,No
CUST100402,37,Female,USA,Premium,657,32,1,Smart TV,UPI,Yes,1.6,Thriller,2.0,0,51,No,No
CUST100403,41,Female,Australia,Basic,191,46,3,Smart TV,PayPal,No,4.2,Anime,4.2,1,15,No,Yes
CUST100404,30,Male,India,Standard,493,28,4,Smart TV,Debit Card,Yes,6.1,Documentary,3.1,0,10,No,No
CUST100405,58,Male,Canada,Standard,499,36,2,Smart TV,PayPal,No,3.6,Anime,2.0,2,17,No,No
CUST100406,30,Male,India,Standard,493,18,4,Smart TV,Debit Card,Yes,1.5,Anime,3.1,0,55,No,No
CUST100407,14,Male,France,Premium,645,10,2,Mobile,UPI,Yes,10.7,Horror,1.8,0,55,No,No
CUST100408,66,Female,Brazil,Standard,494,32,1,Smart TV,Credit Card,Yes,1.8,Action,1.4,0,56,Yes,No
CUST100409,47,Male,Germany,Standard,501,18,3,Mobile,Net Banking,Yes,2.4,Comedy,4.4,0,68,No,Yes
CUST100410,28,Other,Australia,Premium,640,12,3,Smart TV,PayPal,Yes,2.7,Thriller,3.8,0,65,No,No
CUST100411,73,Female,Germany,Premium,657,51,2,Smart TV,Net Banking,No,1.4,Thriller,1.8,0,73,Yes,Yes
CUST100412,53,Female,Japan,Basic,199,8,5,Mobile,Credit Card,Yes,15.2,Anime,4.8,0,89,No,Yes
CUST100413,48,Female,Brazil,Standard,508,33,4,Mobile,Credit Card,Yes,7.5,Comedy,1.1,0,87,No,No
CUST100414,45,Female,France,Standard,493,46,3,Smart TV,Debit Card,Yes,14.4,Thriller,2.3,1,89,Yes,Yes
CUST100415,16,Male,UK,Basic,197,55,3,Laptop,UPI,Yes,5.4,Documentary,1.1,0,15,Yes,No
CUST100416,45,Female,India,Basic,194,38,2,Smart TV,PayPal,Yes,5.9,Anime,1.6,0,88,Yes,No
CUST100417,26,Male,Canada,Standard,505,14,5,Mobile,Debit Card,Yes,7.7,Horror,1.7,0,5,Yes,No
CUST100418,33,Female,India,Standard,507,2,4,Mobile,Debit Card,No,3.7,Action,4.2,2,51,No,Yes
CUST100419,60,Male,Canada,Basic,196,9,5,Tablet,Debit Card,Yes,5.5,Drama,5.0,0,54,No,No
CUST100420,32,Female,UK,Standard,495,44,5,Mobile,PayPal,No,6.3,Anime,4.5,1,75,No,Yes
CUST100421,68,Female,Germany,Premium,643,5,2,Mobile,Debit Card,Yes,24.6,Action,3.5,1,72,Yes,No
CUST100422,20,Male,India,Basic,203,34,5,Mobile,Net Banking,Yes,17.2,Romance,3.9,1,48,No,Yes
CUST100423,19,Male,India,Basic,198,19,4,Smart TV,Credit Card,No,1.1,Comedy,3.1,0,71,No,Yes
CUST100424,15,Other,UK,Premium,654,7,1,Laptop,PayPal,Yes,0.3,Drama,2.7,0,55,Yes,Yes
CUST100425,29,Female,Japan,Basic,197,39,1,Smart TV,UPI,No,9.1,Romance,3.8,1,40,No,Yes
CUST100426,45,Female,USA,Premium,645,42,4,Laptop,Credit Card,Yes,0.4,Horror,4.9,1,70,No,No
CUST100427,60,Female,UK,Standard,499,17,2,Smart TV,PayPal,Yes,0.5,Romance,1.1,1,55,No,No
CUST100428,24,Male,Brazil,Basic,197,26,3,Gaming Console,Debit Card,No,1.4,Horror,2.3,1,88,No,Yes
CUST100429,71,Male,Germany,Basic,205,46,2,Smart TV,UPI,Yes,3.5,Documentary,2.3,1,62,No,Yes
CUST100430,63,Male,USA,Basic,197,27,4,Tablet,UPI,No,4.6,Documentary,2.7,1,27,Yes,No
CUST100431,34,Female,USA,Basic,191,43,5,Mobile,Credit Card,Yes,5.9,Anime,3.5,0,74,No,No
CUST100432,67,Male,India,Basic,196,28,1,Smart TV,PayPal,No,38.9,Horror,3.1,2,30,Yes,No
CUST100433,34,Female,Japan,Standard,507,20,5,Smart TV,UPI,Yes,3.9,Anime,1.1,2,54,No,No
CUST100434,58,Female,India,Basic,208,6,2,Tablet,PayPal,Yes,2.2,Action,2.6,1,51,No,No
CUST100435,42,Female,USA,Standard,504,8,4,Smart TV,Debit Card,Yes,6.9,Anime,3.5,1,73,No,No
CUST100436,50,Female,India,Standard,495,32,1,Smart TV,Credit Card,Yes,1.9,Thriller,3.0,0,65,No,No
CUST100437,50,Other,USA,Basic,195,19,4,Smart TV,Debit Card,Yes,22.6,Romance,4.5,0,45,No,No
CUST100438,57,Male,Australia,Basic,208,32,1,Gaming Console,Net Banking,Yes,2.4,Thriller,2.6,2,3,No,No
CUST100439,63,Female,India,Basic,201,19,1,Smart TV,Net Banking,No,36.8,Comedy,1.1,0,21,No,No
CUST100440,66,Female,India,Basic,191,24,1,Smart TV,UPI,No,4.3,Thriller,2.1,1,44,No,Yes
CUST100441,20,Female,UK,Standard,500,24,2,Tablet,Debit Card,Yes,13.4,Documentary,1.5,2,27,No,No
CUST100442,39,Female,India,Basic,196,56,4,Tablet,PayPal,Yes,8.4,Drama,2.0,1,9,No,No
CUST100443,39,Male,India,Premium,651,17,3,Smart TV,PayPal,Yes,21.7,Romance,2.4,0,65,No,No
CUST100444,46,Male,Australia,Standard,508,56,3,Tablet,PayPal,Yes,7.9,Action,3.7,0,48,Yes,No
CUST100445,33,Female,Australia,Standard,504,56,3,Smart TV,Credit Card,No,7.0,Anime,2.3,1,86,No,No
CUST100446,42,Male,France,Standard,495,18,4,Smart TV,Credit Card,No,8.5,Action,4.5,2,79,No,Yes
CUST100447,45,Female,Mexico,Standard,492,12,5,Laptop,Debit Card,Yes,12.4,Action,2.2,1,72,No,No
CUST100448,40,Female,Brazil,Basic,200,41,4,Laptop,Credit Card,Yes,18.3,Thriller,1.5,0,50,No,Yes
CUST100449,59,Male,India,Basic,205,23,1,Smart TV,PayPal,Yes,2.5,Drama,1.7,1,42,No,No
CUST100450,45,Female,Australia,Standard,489,56,5,Smart TV,UPI,No,1.8,Thriller,4.7,0,5,No,No
CUST100451,17,Male,Mexico,Basic,205,48,1,Smart TV,PayPal,Yes,0.3,Thriller,2.8,2,24,No,Yes
CUST100452,72,Female,Australia,Standard,490,18,1,Laptop,Credit Card,Yes,3.7,Horror,2.6,0,3,Yes,No
CUST100453,73,Female,UK,Standard,494,16,4,Gaming Console,UPI,Yes,15.0,Romance,1.3,2,75,Yes,Yes
CUST100454,60,Female,USA,Standard,500,16,3,Smart TV,UPI,Yes,0.6,Documentary,3.9,0,23,No,No
CUST100455,31,Male,Mexico,Standard,499,36,5,Laptop,Debit Card,Yes,6.2,Romance,3.8,1,55,No,No
CUST100456,16,Male,Brazil,Standard,499,23,2,Smart TV,UPI,Yes,9.5,Anime,2.5,1,54,No,No
CUST100457,47,Female,Japan,Standard,506,22,3,Laptop,UPI,No,14.5,Documentary,3.8,1,53,No,No
CUST100458,61,Female,India,Standard,496,39,2,Smart TV,Net Banking,Yes,7.0,Romance,2.5,0,2,No,No
CUST100459,29,Female,USA,Standard,495,33,4,Mobile,Credit Card,No,1.6,Romance,1.3,1,75,No,Yes
CUST100460,56,Male,India,Standard,502,24,5,Smart TV,PayPal,Yes,26.7,Thriller,4.0,2,46,No,Yes
CUST100461,40,Male,Australia,Premium,654,55,4,Tablet,Net Banking,No,0.8,Romance,4.9,1,29,No,No
